schema_version,session_id,ts_utc_ms,elapsed_ms,source,metric,value,unit,status,reason,scope,sample_count
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665274751,400927,psutil,process_memory_mb,7982.12109375,MiB,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665271000,397176,presentmon,app_fps,40.28744690492193,fps,ok,,process,40
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665271000,397176,presentmon,frame_time_avg_ms,24.821627499999998,ms,ok,,process,40
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665271000,397176,presentmon,frame_time_p95_ms,32.8308,ms,ok,,process,40
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665271000,397176,presentmon,gpu_busy_median_ms,17.30995,ms,ok,,process,40
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665271000,397176,presentmon,gpu_busy_p95_ms,18.6719,ms,ok,,process,40
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665272000,398176,presentmon,app_fps,42.6556960184479,fps,ok,,process,43
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665272000,398176,presentmon,frame_time_avg_ms,23.443527906976744,ms,ok,,process,43
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665272000,398176,presentmon,frame_time_p95_ms,33.2353,ms,ok,,process,43
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665272000,398176,presentmon,gpu_busy_median_ms,17.0871,ms,ok,,process,43
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665272000,398176,presentmon,gpu_busy_p95_ms,17.7636,ms,ok,,process,43
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665274751,400927,windows_pdh,process_gpu_pct,,percent,unavailable,OSError: PdhCollectQueryData=0x-7FFFF82B,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665275757,401933,psutil,process_cpu_pct_raw,674.3,percent,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665275757,401933,psutil,process_cpu_pct,33.714999999999996,percent,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665275757,401933,psutil,process_memory_mb,7981.953125,MiB,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665275757,401933,windows_pdh,process_gpu_pct,,percent,unavailable,OSError: PdhCollectQueryData=0x-7FFFF82B,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665275757,401933,nvidia-smi,device_gpu_util_pct,77.0,percent,ok,,device,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665275757,401933,nvidia-smi,device_vram_used_mb,5061.0,MiB,ok,,device,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665275757,401933,nvidia-smi,device_gpu_temperature_c,62.0,celsius,ok,,device,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665275757,401933,nvidia-smi,device_gpu_power_w,120.98,watt,ok,,device,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665275757,401933,nvidia-smi,device_gpu_clock_mhz,1965.0,MHz,ok,,device,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665276747,402923,psutil,process_cpu_pct_raw,596.4,percent,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665276747,402923,psutil,process_cpu_pct,29.82,percent,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665276747,402923,psutil,process_memory_mb,7981.07421875,MiB,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665273000,399176,presentmon,app_fps,51.97391429241664,fps,ok,,process,52
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665273000,399176,presentmon,frame_time_avg_ms,19.240421153846153,ms,ok,,process,52
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665273000,399176,presentmon,frame_time_p95_ms,28.285,ms,ok,,process,52
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665273000,399176,presentmon,gpu_busy_median_ms,17.0061,ms,ok,,process,52
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665273000,399176,presentmon,gpu_busy_p95_ms,18.429,ms,ok,,process,52
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665276747,402923,windows_pdh,process_gpu_pct,,percent,unavailable,OSError: PdhCollectQueryData=0x-7FFFF82B,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665277752,403928,psutil,process_cpu_pct_raw,657.3,percent,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665277752,403928,psutil,process_cpu_pct,32.864999999999995,percent,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665277752,403928,psutil,process_memory_mb,7986.98046875,MiB,ok,,process,
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665274000,400176,presentmon,app_fps,40.35663969632436,fps,ok,,process,40
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665274000,400176,presentmon,frame_time_avg_ms,24.779069999999997,ms,ok,,process,40
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665274000,400176,presentmon,frame_time_p95_ms,33.2436,ms,ok,,process,40
0.1,ffbe55b9-da45-4cd6-9d6b-000e22678788,1787665274000,400176,presentmon,gpu_busy_median_ms,17.825499999999998,ms,ok,,process,40
