schema_version,session_id,ts_utc_ms,elapsed_ms,source,metric,value,unit,status,reason,scope,sample_count
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670716000,159947,presentmon,frame_time_avg_ms,27.72291142857143,ms,ok,,process,35
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670716000,159947,presentmon,frame_time_p95_ms,46.2847,ms,ok,,process,35
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670716000,159947,presentmon,gpu_busy_median_ms,21.4459,ms,ok,,process,35
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670716000,159947,presentmon,gpu_busy_p95_ms,22.5718,ms,ok,,process,35
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670719114,163061,windows_pdh,process_gpu_pct,89.35186196497433,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670720104,164051,psutil,process_cpu_pct_raw,631.3,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670720104,164051,psutil,process_cpu_pct,31.564999999999998,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670720104,164051,psutil,process_memory_mb,7799.91796875,MiB,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670720104,164051,win32_foreground,game_foreground,1.0,boolean,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670717000,160947,presentmon,app_fps,39.64996622983364,fps,ok,,process,41
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670717000,160947,presentmon,frame_time_avg_ms,25.22070243902439,ms,ok,,process,41
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670717000,160947,presentmon,frame_time_p95_ms,37.7539,ms,ok,,process,41
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670717000,160947,presentmon,gpu_busy_median_ms,22.2002,ms,ok,,process,41
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670717000,160947,presentmon,gpu_busy_p95_ms,23.8355,ms,ok,,process,41
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670720104,164051,windows_pdh,process_gpu_pct,87.66221313175207,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670720104,164051,nvidia-smi,device_gpu_util_pct,87.0,percent,ok,,device,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670720104,164051,nvidia-smi,device_vram_used_mb,5128.0,MiB,ok,,device,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670720104,164051,nvidia-smi,device_gpu_temperature_c,63.0,celsius,ok,,device,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670720104,164051,nvidia-smi,device_gpu_power_w,138.3,watt,ok,,device,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670720104,164051,nvidia-smi,device_gpu_clock_mhz,1965.0,MHz,ok,,device,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670721109,165056,psutil,process_cpu_pct_raw,618.8,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670721109,165056,psutil,process_cpu_pct,30.939999999999998,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670721109,165056,psutil,process_memory_mb,7799.609375,MiB,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670721109,165056,win32_foreground,game_foreground,1.0,boolean,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670718000,161947,presentmon,app_fps,38.603256956789444,fps,ok,,process,38
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670718000,161947,presentmon,frame_time_avg_ms,25.90455,ms,ok,,process,38
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670718000,161947,presentmon,frame_time_p95_ms,39.6411,ms,ok,,process,38
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670718000,161947,presentmon,gpu_busy_median_ms,22.81615,ms,ok,,process,38
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670718000,161947,presentmon,gpu_busy_p95_ms,25.6002,ms,ok,,process,38
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670721109,165056,windows_pdh,process_gpu_pct,80.50716315105674,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670722115,166062,psutil,process_cpu_pct_raw,508.0,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670722115,166062,psutil,process_cpu_pct,25.4,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670722115,166062,psutil,process_memory_mb,7800.62109375,MiB,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670722115,166062,win32_foreground,game_foreground,0.0,boolean,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670719000,162947,presentmon,app_fps,39.190382961388124,fps,ok,,process,39
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670719000,162947,presentmon,frame_time_avg_ms,25.516464102564104,ms,ok,,process,39
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670719000,162947,presentmon,frame_time_p95_ms,34.6164,ms,ok,,process,39
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670719000,162947,presentmon,gpu_busy_median_ms,20.2979,ms,ok,,process,39
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670719000,162947,presentmon,gpu_busy_p95_ms,22.6856,ms,ok,,process,39
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670722115,166062,windows_pdh,process_gpu_pct,76.71537119586901,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670723120,167067,psutil,process_cpu_pct_raw,578.1,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670723120,167067,psutil,process_cpu_pct,28.905,percent,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670723120,167067,psutil,process_memory_mb,7815.3125,MiB,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670723120,167067,win32_foreground,game_foreground,0.0,boolean,ok,,process,
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670720000,163947,presentmon,app_fps,40.31533851479502,fps,ok,,process,40
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670720000,163947,presentmon,frame_time_avg_ms,24.804455,ms,ok,,process,40
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670720000,163947,presentmon,frame_time_p95_ms,39.6512,ms,ok,,process,40
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670720000,163947,presentmon,gpu_busy_median_ms,18.93965,ms,ok,,process,40
0.1,ec9d1b29-a9aa-4c3b-9932-1cb0b3c01d02,1787670720000,163947,presentmon,gpu_busy_p95_ms,20.1755,ms,ok,,process,40
